ID,Gender,DOB,10percentage,10board,12graduation,12percentage,12board,CollegeID,CollegeTier,Degree,Specialization,collegeGPA,CollegeCityID,CollegeCityTier,CollegeState,GraduationYear,English,Logical,Quant,Domain,ComputerProgramming,ElectronicsAndSemicon,ComputerScience,MechanicalEngg,ElectricalEngg,TelecomEngg,CivilEngg,conscientiousness,agreeableness,extraversion,nueroticism,openess_to_experience,Salary
343541,f,2/2/1991,85.33,cbse,2008,78.2,cbse,11368,2,B.Tech/B.E.,electronics and communication engineering,77.25,11368,0,Uttar Pradesh,2012,605,404,454,0.824666401,-1,400,407,-1,-1,-1,-1,1.0896,1.5928,0.672,-1.05407,0.1864,250000
1284293,m,6/20/1992,72,cbse,2010,64,cbse,17782,2,MCA,computer application,72,17782,0,Uttarakhand,2015,490,410,485,0.450876584,395,-1,-1,-1,-1,-1,-1,1.1336,0.3789,-0.1437,-0.8682,-0.4776,150000
53838,m,6/12/1987,45.6,bse,2007,73.6,chse,1268,2,MCA,computer application,85.2,1268,0,Orissa,2010,365,385,454,0.765673581,485,-1,-1,-1,-1,-1,-1,0.6646,0.3448,-1.0697,0.2973,-0.9194,100000
1261333,m,5/16/1992,86.5,state board,2010,82.5,state board,473,2,B.Tech/B.E.,information technology,61.86,473,1,Maharashtra,2014,490,395,485,0.911395278,425,-1,500,-1,-1,-1,-1,-0.0154,-0.6201,-0.2974,0.7798,-1.8189,300000
52923,m,8/16/1989,75.83,ssc,2006,68.83,hsc,472,2,B.Tech/B.E.,information technology,55.6,472,1,Maharashtra,2010,525,575,655,0.901489571,545,-1,-1,-1,-1,-1,-1,-2.8903,1.2808,0.8171,-0.8778,0.3444,465000
332800,m,7/10/1990,69.4,up board,2007,63,up board,7600,2,B.Tech/B.E.,electronics and communication engineering,61,7600,0,Uttar Pradesh,2013,375,465,265,0.023312168,-1,166,-1,-1,-1,260,-1,-1.1901,0.1888,-1.5051,-1.34787,-0.7615,200000
1190691,m,3/16/1993,64,cbse,2010,61,icse,18409,2,B.Tech/B.E.,computer science and technology,63,18409,0,Uttarakhand,2014,455,505,465,0.884122512,535,-1,-1,-1,-1,-1,-1,-1.7389,-1.2861,-1.3733,-0.6147,-0.4776,360000
196482,m,9/16/1989,85,0,2006,73.8,0,115,2,B.Tech/B.E.,electronics and communication engineering,77,115,0,Punjab,2011,505,485,615,0.824666401,405,400,-1,-1,-1,-1,-1,-0.5719,-1.0593,-0.1988,1.1199,1.1343,400000
110863,m,8/4/1988,85.6,ssc,2006,90.6,board of intermediate,964,2,B.Tech/B.E.,electronics and communication engineering,68.4,964,1,Telangana,2010,395,425,575,0.229481755,435,266,-1,-1,-1,-1,-1,0.8192,0.5008,0.3817,-0.0552,-0.2875,720000
79007,m,8/26/1987,80.6,icse,2005,91,icse,137,2,B.Tech/B.E.,information technology,73.06,137,0,Uttar Pradesh,2010,485,505,375,0.635978756,445,-1,-1,-1,-1,-1,-1,0.51,1.7488,0.2366,-1.2303,0.9763,505000
263901,f,1/16/1990,78,0,2007,68,0,2513,2,B.Tech/B.E.,computer engineering,68,2513,0,Rajasthan,2011,365,515,645,0.979521744,625,-1,-1,-1,-1,-1,-1,-0.881,0.5008,0.9623,-0.7603,-0.1295,380000
552730,f,3/7/1992,69,cbse,2009,72.2,cbse,7542,2,B.Tech/B.E.,computer science & engineering,69.78,7542,1,Delhi,2013,370,500,455,0.704090412,465,-1,-1,-1,-1,-1,-1,0.5591,0.2124,-0.4511,-1.3753,0.6721,375000
111273,m,11/5/1988,89.56,gseb,2006,85,gsheb,992,2,B.Tech/B.E.,electronics and communication engineering,67.45,992,1,Gujarat,2010,485,315,545,0.694479328,345,366,-1,-1,-1,-1,-1,-3.0448,-1.0593,-0.6343,0.7673,0.1864,290000
604198,m,3/9/1990,83.2,cbse,2008,72.3,cbse,28,2,B.Tech/B.E.,computer science & engineering,68,28,1,Delhi,2013,545,620,515,0.960903087,595,-1,-1,-1,-1,-1,-1,0.4155,1.0449,1.3933,-0.4879,-0.0943,350000
30122,m,7/20/1985,51,up board,2004,48,up board,350,2,MCA,computer application,59,350,0,Uttar Pradesh,2010,275,365,395,0.525922584,415,-1,-1,-1,-1,-1,-1,0.2009,-0.2793,0.2366,1.4724,0.0284,100000
920332,m,9/3/1991,60.7,state board,2008,65.66,state board,55,2,MCA,computer application,77.7,55,0,Uttar Pradesh,2014,545,535,470,-1,-1,-1,-1,-1,-1,-1,-1,0.1282,1.0449,-0.2974,-0.995,0.4805,230000
282000,m,3/23/1989,76,uttar pradesh board,2006,75,uttar pradesh board,4450,2,B.Tech/B.E.,information technology,65.48,4450,0,Uttar Pradesh,2011,375,535,575,0.600057182,435,-1,-1,-1,-1,-1,-1,0.6646,-0.1232,1.5428,0.0623,0.3444,315000
1083018,m,8/25/1992,91,cbse,2010,91.2,cbse,2921,2,B.Tech/B.E.,electronics and communication engineering,86,2921,0,West Bengal,2014,675,655,585,0.783303537,485,388,-1,-1,-1,-1,-1,0.8463,0.8784,-0.1437,-0.7415,-1.0524,615000
1069526,m,4/12/1991,90.6,state board,2009,79.3,state board,5752,2,B.Tech/B.E.,computer science & engineering,65.7,5752,1,Telangana,2013,430,350,475,0.622642916,515,-1,407,-1,-1,-1,-1,1.4208,1.2114,1.2396,-1.1218,1.247,200000
810018,m,9/21/1992,63,icse,2010,62,cbse,350,2,B.Tech/B.E.,information technology,62.44,350,0,Uttar Pradesh,2014,380,510,515,0.635978756,445,-1,-1,-1,-1,-1,-1,-1.4517,-1.2861,-0.1437,1.1601,-1.4356,180000
1262987,m,12/4/1992,63,state board,2010,63,state board,15807,2,B.Tech/B.E.,mechanical engineering,63,15807,1,Telangana,2014,300,435,390,0.032937018,-1,-1,-1,223,-1,-1,-1,1.8517,-0.2871,1.0859,1.6672,-0.2859,260000
53921,m,3/25/1988,75.4,cbse,2004,68.2,cbse,83,2,B.Tech/B.E.,information technology,80,83,0,Uttar Pradesh,2010,555,535,655,0.916869961,555,-1,-1,-1,-1,-1,-1,1.2828,1.1248,-0.6343,-1.3478,1.1343,1110000
281866,m,6/25/1988,81.8,cbse,2006,71.8,cbse,4450,2,B.Tech/B.E.,electronics and electrical engineering,64.5,4450,0,Uttar Pradesh,2011,415,525,625,0.824666401,-1,400,-1,-1,-1,366,-1,-1.8083,-0.2793,-0.6343,0.0623,-0.1295,170000
1098849,m,11/5/1991,75.85,state board,2009,77.2,state board,992,2,B.Tech/B.E.,information technology,80,992,1,Gujarat,2013,525,530,520,0.979521744,625,-1,-1,-1,-1,-1,-1,-0.159,0.8784,1.0859,-0.995,1.0554,180000
827639,m,2/1/1993,91.6,cbse,2010,85.6,cbse,47,1,B.Tech/B.E.,electronics and communication engineering,72.7,47,1,Delhi,2014,590,575,635,0.649389715,525,356,-1,-1,-1,-1,-1,1.1336,0.5454,0.01,-2.0092,0.8637,340000
133296,m,12/20/1988,66,rbse,2006,55,rbse,4948,2,B.Tech/B.E.,computer engineering,66,4948,1,Rajasthan,2010,405,585,415,0.600057182,435,-1,-1,-1,-1,-1,-1,-1.0355,0.5008,-0.0537,1.4724,1.4502,145000
878844,m,3/18/1993,50,cbse,2010,57,cbse,9738,2,B.Tech/B.E.,information technology,65.06,9738,0,Uttar Pradesh,2014,395,425,425,0.744758354,385,-1,438,-1,-1,-1,-1,0.4155,-0.6504,0.3034,0.653,-0.4392,120000
295362,f,7/25/1989,89.2,matriculation,2007,86.25,state board,1034,2,B.Tech/B.E.,electronics and communication engineering,76,1034,0,Tamil Nadu,2011,465,595,575,0.376059587,395,300,-1,-1,-1,313,-1,0.3555,0.9688,0.3817,-1.3478,0.1864,180000
811394,m,4/22/1990,93.8,cbse,2009,76,cbse,47,1,B.Tech/B.E.,electronics and communication engineering,72.5,47,1,Delhi,2014,615,415,680,0.338786347,425,292,-1,-1,-1,393,-1,1.5644,1.5444,1.8543,-0.3612,0.0973,325000
879261,m,3/24/1987,76.66,state board,2004,64.33,state board,3496,2,B.Tech/B.E.,mechanical engineering,72.02,3496,0,Maharashtra,2012,615,525,430,0.328746379,-1,-1,-1,346,-1,-1,-1,-0.5899,0.5454,0.3174,-0.7415,-0.8608,95000
530147,m,11/7/1993,90.4,cbse,2009,84.6,cbse,11759,2,B.Tech/B.E.,mechanical engineering,83.5,11759,0,Uttarakhand,2013,430,375,530,0.986525019,-1,-1,-1,580,-1,-1,-1,-1.8083,-1.9953,-2.521,1.0747,-2.0253,205000
815714,f,10/9/1991,90.8,cbse,2009,82.6,cbse,5717,2,B.Tech/B.E.,computer science & engineering,64.66,5717,0,Maharashtra,2013,485,535,590,0.911395278,535,-1,500,-1,-1,-1,-1,0.99,1.2114,1.2396,-2.643,1.6302,280000
1290109,m,11/4/1990,82.67,state board,2008,74.92,state board,12737,2,B.Tech/B.E.,computer engineering,61.36,12737,1,Rajasthan,2014,580,470,425,0.911395278,535,-1,500,-1,-1,-1,-1,1.7081,1.0449,1.547,0.0192,0.6721,215000
729532,m,8/11/1991,94.16,state board,2009,95.5,state board,11000,2,B.Tech/B.E.,electronics and communication engineering,83.62,11000,1,Telangana,2013,380,475,575,0.538386893,375,333,-1,-1,473,-1,-1,0.8463,1.2114,0.1637,-0.7415,1.0554,200000
1058583,m,3/31/1990,74.6,state board,2007,81.6,state board,3720,2,B.Tech/B.E.,computer science & engineering,67.8,3720,0,Madhya Pradesh,2011,440,425,415,0.356536488,465,-1,346,-1,-1,-1,-1,-0.159,0.2124,-1.0659,-0.4879,0.2889,350000
390616,m,10/7/1990,61.73,ssc,2008,60,hsc,7495,2,B.Tech/B.E.,computer engineering,63.33,7495,0,Maharashtra,2012,455,395,385,0.308400583,355,366,-1,-1,-1,-1,-1,-0.2628,-0.4353,1.2525,0.0623,-0.9194,190000
283428,m,4/5/1990,78,cbse,2007,63,cbse,374,2,B.Tech/B.E.,information technology,68.1,374,0,Uttar Pradesh,2011,454,535,464,0.765673581,485,-1,-1,-1,-1,-1,-1,-1.0355,0.8128,-1.2148,1.0024,1.6082,520000
64844,m,7/10/1987,74,karnataka secondary education board,2005,64,pre-university board,1109,2,B.Tech/B.E.,electronics and communication engineering,53,1109,1,Karnataka,2010,445,455,405,0.538386893,325,333,-1,366,-1,-1,340,1.1283,-0.4353,0.3817,0.1798,0.5024,335000
359993,m,5/20/1990,72,state board,2007,60,state board,1245,2,B.Tech/B.E.,computer engineering,64,1245,1,Tamil Nadu,2012,345,375,315,0.3423149,365,-1,-1,-1,-1,-1,-1,-1.1128,-1.3713,-0.344,1.1492,-2.6572,220000
82837,m,3/15/1990,85.6,cbse,2006,79.4,cbse,580,1,B.Tech/B.E.,electronics & instrumentation eng,67.23,580,0,Uttar Pradesh,2011,525,525,565,0.538386893,-1,333,-1,-1,-1,-1,-1,-1.9629,-1.9953,-1.6502,0.6498,-1.2354,450000
239715,m,12/1/1989,89.4,cbse,2006,68,cbse,1866,2,B.Tech/B.E.,electronics and communication engineering,68.3,1866,1,Karnataka,2011,635,525,525,0.694479328,385,366,-1,-1,-1,313,-1,0.0464,0.3448,0.9623,-0.2902,0.5024,445000
831320,m,5/20/1993,87.7,state board,2010,95.2,state board,9748,2,B.Tech/B.E.,information technology,69.96,9748,1,Telangana,2014,450,555,445,0.744758354,455,-1,438,-1,-1,-1,-1,-0.159,-0.4536,0.9322,-0.2344,-0.6692,200000
601131,m,3/25/1991,88,cbse,2008,78,cbse,272,2,B.Tech/B.E.,electronics and communication engineering,87.9,272,0,Punjab,2013,545,605,575,0.824666401,535,400,-1,-1,-1,-1,-1,-3.0315,-2.1186,-1.0659,0.3995,-1.6273,420000
1199988,m,6/17/1993,80.8,state board,2010,81.5,state board,12867,2,B.Tech/B.E.,computer science & engineering,74,12867,0,Andhra Pradesh,2014,560,455,405,0.23780284,505,-1,315,-1,-1,-1,-1,1.9953,1.0449,0.4711,-1.6289,0.8637,100000
324330,m,1/22/1990,77.6,maharastra board,2008,59,maharashtra board,993,2,B.Tech/B.E.,information technology,58.66,993,1,Maharashtra,2012,405,585,334,0.308400583,355,-1,-1,-1,-1,-1,-1,0.0464,0.9688,-0.1988,-0.7015,-1.2354,120000
1112865,m,9/4/1992,87,state board,2010,79,state board,14697,2,B.Tech/B.E.,electronics & telecommunications,70,14697,0,Maharashtra,2014,440,540,535,0.756180114,465,-1,-1,-1,-1,388,-1,-2.1698,-4.2831,-1.8344,-0.4879,-5.0763,315000
305041,f,1/18/1990,89.8,cbse,2007,83.8,cbse,5232,2,B.Tech/B.E.,computer engineering,70,5232,0,Haryana,2011,535,455,525,0.843123727,515,-1,-1,-1,-1,-1,-1,-0.2628,0.1888,0.3817,-0.2902,1.6082,480000
1062173,m,6/29/1992,80,state board,2009,89,state board,4557,2,B.Tech/B.E.,computer science & engineering,62,4557,1,Telangana,2013,325,530,405,0.356536488,275,-1,346,-1,-1,-1,-1,0.99,0.3789,-0.2974,-1.1218,-1.244,145000
327623,m,9/27/1990,84,cbse,2008,83,cbse,7542,2,B.Tech/B.E.,information technology,74.5,7542,1,Delhi,2012,725,465,555,0.600057182,435,-1,-1,-1,-1,-1,-1,-0.4173,0.7348,-0.0537,-0.52527,-0.4455,450000
360992,f,10/24/1990,91,state board,2008,80,state board,2342,2,B.Tech/B.E.,electronics and communication engineering,76,2342,1,Tamil Nadu,2012,535,475,415,0.538386893,-1,333,-1,-1,-1,286,-1,-0.5719,-0.1232,0.3817,-0.5253,0.5419,235000
1044759,m,1/5/1992,89.6,cbse,2010,83.8,cbse,13128,2,B.Tech/B.E.,electronics and communication engineering,76.4,13128,1,Delhi,2014,650,565,595,0.338786347,505,292,-1,-1,-1,-1,-1,0.7027,0.2124,-0.2974,0.3995,1.0554,330000
454921,m,10/30/1988,82,0,2008,60,0,272,2,B.Tech/B.E.,information technology,80,272,0,Punjab,2012,585,525,475,0.735795709,475,-1,-1,-1,-1,-1,-1,-0.1082,0.3448,-0.9245,-0.7603,-0.7615,320000
283164,m,6/15/1989,70,icse,2006,73.8,isc,4234,2,B.Tech/B.E.,computer engineering,70.13,4234,0,Uttar Pradesh,2011,825,505,485,0.884122512,535,-1,-1,-1,-1,-1,-1,0.51,0.8128,1.2525,0.8848,0.5024,715000
1238094,m,9/9/1990,59.57,state board,2007,55,state board,272,2,M.Tech./M.E.,computer science & engineering,88,272,0,Punjab,2015,395,540,535,0.992259189,665,-1,-1,-1,-1,-1,-1,0.4155,-0.4536,-1.8344,-0.8682,-0.0943,145000
702081,m,9/20/1990,83,cbse,2008,81,cbse,2027,2,B.Tech/B.E.,electronics and electrical engineering,79.2,2027,0,Haryana,2012,440,655,705,0.837620726,285,-1,-1,-1,500,-1,-1,-1.0208,0.3789,0.6248,-1.6289,-0.2859,180000
470741,f,8/6/1990,67.8,0,2008,65.2,0,12184,2,B.Tech/B.E.,computer engineering,72.18,12184,0,Madhya Pradesh,2012,525,305,405,0.24545566,335,-1,-1,-1,-1,-1,-1,0.51,0.0328,-0.7794,-0.2902,0.7788,180000
1088859,m,6/27/1992,82.4,icse,2010,81.2,icse,8159,2,B.Tech/B.E.,information technology,69,8159,0,Uttar Pradesh,2014,535,470,585,0.622642916,385,-1,407,-1,-1,-1,-1,0.99,1.0449,0.6248,-0.8682,-1.6273,75000
431891,f,10/9/1989,79,icse,2008,74.6,cbse,5232,2,B.Tech/B.E.,computer engineering,71.2,5232,0,Haryana,2012,525,435,505,0.488347977,405,-1,-1,-1,-1,-1,-1,-1.4606,-1.0593,-0.344,1.1492,-2.3412,280000
272323,f,8/24/1989,81.2,cbse,2007,82.8,cbse,11537,2,B.Tech/B.E.,computer engineering,73,11537,0,Uttar Pradesh,2011,525,625,585,0.635978756,445,-1,-1,-1,-1,-1,-1,0.51,1.1248,0.5269,-0.7603,0.6603,390000
1008832,m,6/28/1992,73.5,state board,2009,71,state board,6518,2,B.Tech/B.E.,mechanical engineering,71,6518,0,Uttar Pradesh,2013,570,545,500,0.8295846,-1,-1,-1,469,-1,-1,-1,0.99,0.8784,0.6248,-1.5021,0.6721,325000
852303,m,6/7/1992,90.6,state board,2009,94.3,state board,11490,2,B.Tech/B.E.,electronics and communication engineering,84,11490,0,Andhra Pradesh,2013,520,460,620,0.493596387,455,324,-1,-1,-1,-1,-1,0.99,0.5454,0.7785,-1.6289,0.6721,300000
794755,f,4/5/1992,91.6,icse,2010,90.2,cbse,13439,2,B.Tech/B.E.,computer science & engineering,74,13439,0,Jharkhand,2014,615,610,680,0.978799293,495,-1,561,-1,-1,-1,-1,0.2718,0.8784,-1.6807,1.0333,0.6721,450000
535627,m,12/17/1992,86,cbse,2010,83.8,cbse,12290,2,B.Tech/B.E.,information technology,77,12290,0,Himachal Pradesh,2014,555,605,560,0.486747008,465,-1,376,-1,-1,-1,-1,0.9737,1.4368,0.5994,-0.2902,0.3444,505000
612621,m,6/18/1992,73,cbse,2009,79,state board,12755,2,B.Tech/B.E.,electronics and communication engineering,75,12755,0,Tamil Nadu,2013,440,315,430,0.538386893,-1,333,-1,-1,-1,420,-1,-0.4463,-1.9521,-0.4511,-0.4879,-1.4356,240000
797585,m,11/14/1989,65,state board,2007,50,state board,7000,2,MCA,computer application,73.14,7000,1,Karnataka,2013,625,495,430,0.793580615,495,-1,-1,-1,-1,-1,-1,-0.8772,-0.6201,-0.4511,0.653,-0.4776,240000
294861,m,12/12/1988,86,tn state board,2006,82,tn state board,431,2,B.Tech/B.E.,information technology,71,431,0,Tamil Nadu,2010,485,505,505,0.600057182,435,-1,-1,-1,-1,-1,-1,-1.0355,-0.1232,0.2366,-0.6428,-0.6035,200000
919485,m,2/28/1993,86,cbse,2010,74.44,cbse,7376,2,B.Tech/B.E.,computer science & engineering,73.38,7376,0,Uttar Pradesh,2014,520,575,650,0.486747008,695,-1,376,-1,-1,-1,-1,0.5591,-0.4536,-0.6048,-0.6147,-0.0943,450000
328471,m,8/18/1990,91.6,cbse,2008,85.8,cbse,55,2,B.Tech/B.E.,electronics and communication engineering,77.7,55,0,Uttar Pradesh,2012,534,575,685,0.376059587,-1,300,-1,-1,-1,-1,-1,-0.5719,1.5928,0.5269,-0.1727,0.1864,335000
319780,f,1/23/1989,89,cbse,2006,78,cbse,6038,2,B.Tech/B.E.,computer engineering,73.14,6038,0,Uttar Pradesh,2011,545,485,544,0.884122512,535,-1,-1,-1,-1,-1,-1,0.51,0.5008,0.672,-0.43717,0.3444,310000
190589,f,4/20/1987,87.4,cbse,2005,83,cbse,4441,1,B.Tech/B.E.,biotechnology,71,4441,0,Madhya Pradesh,2011,645,485,544,-1,355,-1,-1,-1,-1,-1,-1,0.51,0.5008,0.672,0.0623,0.6603,450000
31330,m,5/29/1986,78,cbse,2004,83,cbse,2,1,B.Tech/B.E.,information technology,72.13,2,1,Delhi,2010,444,555,695,0.999904558,804,-1,-1,-1,-1,-1,-1,0.6646,0.3448,0.8171,0.6498,0.0284,600000
945679,m,9/27/1991,93.33,icse,2009,76.66,cbse,8440,1,B.Tech/B.E.,ceramic engineering,72,8440,0,Orissa,2014,650,570,750,-1,515,-1,-1,-1,-1,-1,-1,0.5591,0.3789,-0.1437,-0.2344,0.6721,335000
743559,m,12/13/1991,75,cbse,2008,77,cbse,708,2,B.Tech/B.E.,electronics and communication engineering,70.45,708,0,Karnataka,2013,455,595,545,0.112139438,425,228,-1,-1,-1,-1,-1,1.2772,1.2114,1.3933,-0.1076,0.8637,150000
795018,m,6/26/1991,71.3,cbse,2008,63.8,state board,222,2,MCA,computer application,79.6,222,0,Jharkhand,2014,325,475,370,0.622642916,425,-1,407,-1,-1,-1,-1,-1.308,-0.2871,-0.2974,1.1601,-1.244,180000
1288243,m,8/18/1992,81,cbse,2012,73,cbse,23,2,B.Tech/B.E.,information technology,61.6,23,0,Uttar Pradesh,2014,640,570,495,0.356536488,535,-1,346,-1,-1,-1,-1,-0.4463,0.8784,0.4711,-2.136,0.6721,360000
662316,m,12/19/1990,55,state board,2009,68,state board,10881,2,B.Tech/B.E.,computer engineering,74.9,10881,1,West Bengal,2013,440,560,545,0.793580615,495,-1,-1,-1,-1,-1,-1,0.5591,0.3789,1.3933,-1.2486,-1.0524,180000
553393,f,10/24/1990,83.4,cbse,2008,88.2,cbse,13210,2,B.Tech/B.E.,electronics and communication engineering,72.3,13210,0,Uttar Pradesh,2013,450,450,445,0.124502074,-1,233,-1,-1,-1,-1,-1,0.4155,0.3789,1.2396,1.0333,-0.0943,180000
928178,m,10/8/1991,64.8,state board,2009,69.4,state board,7736,2,B.Tech/B.E.,information technology,73.8,7736,0,Chhattisgarh,2013,465,475,385,0.356536488,525,-1,346,-1,-1,-1,-1,0.1282,0.8784,-0.1437,-0.2344,0.2889,240000
1044834,m,9/26/1993,83.5,cbse,2010,87.2,cbse,7542,2,B.Tech/B.E.,computer science & engineering,79.95,7542,1,Delhi,2014,580,615,510,0.953899775,485,-1,530,-1,-1,-1,-1,0.5591,1.0449,-0.6048,0.7798,-1.0524,350000
47016,m,2/29/1988,82.27,matriculation,2006,80.58,state board,434,2,B.Tech/B.E.,electronics and communication engineering,61,434,1,Tamil Nadu,2010,495,465,575,0.124502074,275,233,-1,180,-1,-1,-1,-0.4173,-0.7473,-0.0537,0.2973,0.0284,400000
1255815,m,8/21/1993,71.1,cbse,2011,64.5,state board,14169,2,B.Tech/B.E.,mechanical engineering,60.05,14169,0,Uttar Pradesh,2015,560,340,390,0.328746379,-1,-1,-1,346,-1,-1,-1,-0.0154,-0.6201,-0.4511,0.1459,-1.244,150000
1293567,m,5/27/1992,91.4,icse,2010,81.2,cbse,11848,1,B.Tech/B.E.,computer science & engineering,73,11848,0,Bihar,2015,755,640,740,0.998876108,685,-1,653,-1,-1,-1,-1,-0.2632,0.8993,-0.4226,-0.3414,0.1275,150000
449905,f,10/12/1990,78,cbse,2008,79.4,cbse,4450,2,B.Tech/B.E.,computer engineering,76.76,4450,0,Uttar Pradesh,2012,465,575,625,0.864685413,525,-1,-1,-1,-1,-1,-1,1.2828,0.7348,0.0552,-0.0552,-0.9194,455000
1037712,m,7/10/1992,77,state board,2009,69,state board,4979,2,B.Tech/B.E.,electronics and communication engineering,84.1,4979,0,West Bengal,2013,490,590,655,-1,385,-1,-1,-1,-1,-1,-1,0.5591,0.7119,0.4711,-1.6289,0.6721,240000
258837,m,7/28/1988,80,rbse,2005,75,rbse,11444,2,B.Tech/B.E.,electrical engineering,71.56,11444,0,Rajasthan,2011,375,495,445,0.376059587,-1,300,-1,-1,-1,-1,-1,0.51,0.3448,0.2075,0.9169,0.0284,350000
336787,f,6/3/1991,89,0,2008,94.16,0,3076,2,B.Tech/B.E.,information technology,89.2,3076,0,Tamil Nadu,2012,425,515,655,0.930370607,565,-1,-1,-1,-1,-1,-1,0.0464,1.3198,-0.4891,-1.11277,-0.2875,385000
509967,m,7/23/1990,87.33,rbse,2008,82.46,rbse,11444,2,B.Tech/B.E.,mechanical engineering,73.83,11444,0,Rajasthan,2012,640,610,650,0.995613797,-1,-1,-1,616,-1,-1,-1,1.2828,0.8128,0.0914,-0.8778,0.6603,440000
798860,m,9/28/1991,73.94,state board,2009,79.16,state board,9361,2,MCA,computer application,86,9361,0,Tamil Nadu,2013,535,460,680,0.974396113,615,-1,-1,-1,-1,-1,-1,0.4155,-0.4536,0.9322,-0.995,-0.4776,380000
334430,m,9/9/1989,79.8,0,2007,81,0,1622,2,B.Tech/B.E.,electronics and communication engineering,76.03,1622,0,Madhya Pradesh,2012,425,535,605,0.694479328,-1,366,-1,-1,-1,-1,-1,1.4374,0.1498,-0.598,-1.58287,-0.7615,420000
331226,f,4/2/1991,92,board of secondary education,2008,94.8,board of intermediate education,9769,2,B.Tech/B.E.,electronics and communication engineering,77.33,9769,1,Telangana,2012,505,525,505,0.960603252,-1,466,-1,-1,-1,-1,-1,0.0464,0.9688,-0.1626,1.3549,-0.7615,360000
794736,m,11/30/1990,76,icse,2009,78,icse,8346,2,B.Tech/B.E.,electronics and electrical engineering,70.6,8346,0,Uttar Pradesh,2014,730,570,665,0.661834476,-1,-1,-1,-1,446,-1,-1,-0.5899,-0.7866,1.0859,-0.1076,-0.4776,320000
325423,m,11/16/1989,78.93,0,2008,65,0,7172,2,B.Tech/B.E.,computer engineering,67.63,7172,0,Maharashtra,2012,535,535,455,0.600057182,435,-1,-1,-1,-1,-1,-1,-0.2628,1.5538,0.5994,-0.29027,0.3444,355000
823924,m,9/1/1991,80.6,cbse,2009,74.6,cbse,17205,2,B.Tech/B.E.,computer science & engineering,57.5,17205,0,Punjab,2014,485,440,445,0.356536488,485,-1,346,-1,-1,-1,-1,0.2718,0.2124,0.7785,1.9207,-0.6692,180000
244806,m,10/30/1989,83.2,sslc,2007,77.33,puc,2634,2,B.Tech/B.E.,electronics and electrical engineering,75.67,2634,1,Karnataka,2011,655,415,485,0.376059587,345,300,-1,-1,-1,-1,-1,-0.4173,0.1888,-0.344,-1.4653,-0.6035,490000
206788,m,7/15/1987,52.7,0,2005,45.6,0,144,2,MCA,computer application,69.7,144,0,Uttar Pradesh,2011,345,385,345,0.600057182,435,-1,-1,-1,-1,-1,-1,-2.272,-1.5273,-1.0697,0.7673,-0.4455,300000
803778,m,4/24/1992,69.5,state board,2008,68.5,state board,7770,2,B.Tech/B.E.,information technology,69.9,7770,0,Madhya Pradesh,2013,475,500,235,0.413838256,385,-1,-1,-1,-1,-1,-1,0.5591,1.0449,1.2396,0.3995,1.0554,2000000
1125281,m,11/1/1991,85,state board,2009,85.6,state board,8819,2,M.Tech./M.E.,computer science & engineering,80,8819,1,Telangana,2015,630,510,485,0.622642916,585,-1,407,-1,-1,-1,-1,1.2772,0.0459,0.3174,-0.995,1.0554,120000
133803,f,3/6/1987,67.25,wbbse,2009,63.4,wbchse,2066,2,B.Tech/B.E.,electrical engineering,69.97,2066,1,West Bengal,2010,455,565,565,0.694479328,365,366,-1,-1,-1,-1,-1,0.9737,1.2808,0.8171,-0.0552,1.4502,240000
1244355,m,6/8/1992,88.2,cbse,2010,80.8,cbse,15866,2,B.Tech/B.E.,computer science & engineering,70,15866,0,Haryana,2014,735,595,545,0.999910408,535,-1,715,-1,-1,-1,-1,1.9953,1.0449,-0.1437,-2.3895,0.2889,325000
1204764,m,1/23/1993,76.2,cbse,2010,63.8,cbse,2783,2,B.Tech/B.E.,computer science & engineering,66,2783,0,Rajasthan,2014,455,455,465,0.144789889,335,-1,284,-1,-1,-1,-1,-1.308,0.3789,-0.9122,0.2727,0.0973,100000
1187199,m,12/22/1988,67.2,cbse,2007,58.6,cbse,3879,2,B.Tech/B.E.,information technology,66.6,3879,0,Madhya Pradesh,2012,630,565,620,0.842248322,465,-1,469,-1,-1,-1,-1,-0.159,0.5454,0.3174,0.1459,-0.2859,180000
1083692,m,3/12/1993,76,cbse,2011,66.66,cbse,12374,2,B.Tech/B.E.,mechanical engineering,65,12374,0,Punjab,2015,500,400,475,0.125690182,375,-1,-1,284,-1,-1,-1,-2.457,-0.7866,0.01,0.2727,-2.2021,250000
1045625,m,9/11/1992,89.5,state board,2010,78.83,state board,8440,1,B.Tech/B.E.,metallurgical engineering,73,8440,0,Orissa,2014,455,485,605,0.863724178,425,-1,-1,-1,-1,-1,-1,-2.7443,0.2124,-1.527,1.1601,-0.2859,300000
662630,m,11/20/1991,56,cbse,2009,63,cbse,9072,2,B.Tech/B.E.,electronics & telecommunications,65,9072,0,Orissa,2013,404,495,405,0.279258512,255,-1,-1,-1,-1,292,-1,0.2718,-0.9531,0.4711,-1.1218,-1.0524,220000
